yrmo,vendor,invoiceno,amount
2024-07-18,FactSet,9KGH2407,2275.88
2024-07-18,Fitness Formula Club,202407,1045.0
2024-07-18,FOG Equities,202406SIMP,2843.81
2024-07-18,FOG Equities,202406SIMPABN,3683.95
2024-07-18,GFI,GFI-Jun-2024-00002035,5462.5
2024-07-18,GFI,GFI-Jun-2024-00003452,2800.0
2024-07-18,Goldman Sachs,115560GSCO0624USD1,6195.44
2024-07-18,GuavaTech,1-27534,1299.56
2024-07-18,Guggenheim,EQOP2024-383,5088.0
2024-07-18,Hamilton,202406SIM,2612.5
2024-07-18,ICAP,NE/36293U/ESO/0624,16617.5
2024-07-18,ICE Data,193643516807CHA,3710.0
2024-07-18,Instinet,E004TR2405,771592.91
2024-07-18,Intelligent Cross,SIMP202407,2077.49
2024-07-18,Intelligent Cross,SMPX202407,2492.62
2024-07-18,Interactive Brokers,57669,25526.49
2024-07-18,Interactive Brokers,57588,400333.17
2024-07-18,Investors Exchange,INV91857,3000.0
2024-07-18,Investors Exchange,INV91991,8000.0
2024-07-18,Jefferies,SIMP5-June-2024,12532.0
2024-07-18,Jones Trading,0015105,3332.0
2024-07-18,Katten Muchin Rosenman,40213557,16333.0
2024-07-18,Katten Muchin Rosenman,40213556,1434.8
2024-07-18,Katten Muchin Rosenman,40213555,16077.69
2024-07-18,Katten Muchin Rosenman,40213559,10206.0
2024-07-18,Katten Muchin Rosenman,40213558,1471.5
2024-07-18,Key Capital Partners,FV240675,4800.0
2024-07-18,Leerink,035541,4408.0
2024-07-18,Level,2024060081,449.78
2024-07-18,Level,2024060080,242.2
2024-07-18,Libucki,202406SIMP,1289.26
2024-07-18,Marex,100410-202406,7487.5
2024-07-18,Marex,710044-202405,100.0
2024-07-18,Marex,13-4012624,187.5
2024-07-18,Marex,810036-202406,2037.5
2024-07-18,Mark IV,Simplex202406,5267.35
2024-07-18,McKay Brothers LLC,MBU/2024/0673,3198.75
2024-07-18,Miax Equities,H097 20240601 - 20240630,13400.0
2024-07-18,Nasdaq,0724UTP526442,6397.51
2024-07-18,Nasdaq,0724BSX528623,1000.0
2024-07-18,Nasdaq,0724PSX528465,1000.0
2024-07-18,Nasdaq,0724NQX529440,178225.28
2024-07-18,Nasdaq,0724MDD026428,92462.08
2024-07-18,Nomad,MAG2406USD/Simplex/7672,2200.0
2024-07-18,NYSE Market Data,072025302209MDS,72400.0
2024-07-18,NYSE Market Data,819495447102MDS,14027.0
2024-07-18,NYSE Tech Connectivity,068057982803NTC,114666.76
2024-07-18,OCC,395272,1000.0
2024-07-18,OCC,395302,3000.0
2024-07-18,OneChronos,00020-2024-06,2708.77
2024-07-18,OneChronos,00020-2024-06-s31,2827.49
2024-07-18,Oppenheimer,202406005510429,2300.0
2024-07-18,Oppenheimer,202406006950345,5115.0
2024-07-18,OPRA,3115475,431.5
2024-07-18,OPRA,3118614,1200.0
2024-07-18,Oscar Gruss,15024,6732.5
2024-07-18,Penserra,PN2406SIMPLEX,6220.85
2024-07-18,Piper Sandler,Revised- SIMPLEX - GIVEUP_20240601,5795.0
2024-07-18,Raymond James,C611-20240601-6081.1,9736.0
2024-07-18,Refinitiv,901785201,46620.0
2024-07-18,Reputation Partners,254607,9018.75
2024-07-18,Rosenblatt Securities,RBLT-20019-2024-07-01,3359.97
2024-07-18,Sanford Bernstein,202406,121.0
2024-07-18,Seaport Global,7403,9107.0
2024-07-18,Seaport Global,7489,4490.0
2024-07-18,Seaport Global,7490,2725.0
2024-07-18,Sodexo,317517,2450.07
2024-07-18,Sodexo,317518,3323.96
2024-07-18,Sodexo,317520,1836.17
2024-07-18,Sodexo,317522,3035.86
2024-07-18,SRT Securities (IDB),INV0046235,292.5
2024-07-18,SRT Securities (stock),202406SIMPLEX,2030.81
2024-07-18,Stifel,078-20694,10158.0
2024-07-18,Sunrise,SNF-Jun-2024-000033,9502.5
2024-07-18,Sunrise,SNF-May-2024-000034,8160.0
2024-07-18,TradeZero,INV1646,529.5
2024-07-18,Tradition,TGS/NY/SIMP-CH/ELSTD/06/2024,21350.0
2024-07-18,Tullett Prebon,N2/37729U/ESO/0624,1671.25
2024-07-18,United First Partners,062024,1300.0
2024-07-18,United First Partners,UFPLLC00263,275.0
2024-07-18,Virtu,13SETX001_2024630,1667.76
2024-07-18,Vision,MAG2406USD/Simplex/7673,675.0
2024-07-18,Wall St Access,WSASIMPLEX-SE1-0524,9431.1
2024-07-18,Wallachbeth,43020624,425.0
2024-07-18,Wallachbeth,118650624,150.0
2024-07-18,Wedbush,2022 and 2023,2100.0
2024-07-18,Wells Fargo,3683,13287.0
2024-07-18,Wolverine (IDB),WEXQ-1240-JUN-2024,102.4
2024-07-18,Wolverine (IX),WEXQ-1240-MAY-2024,3568.0
2024-07-18,XFA (IDB),XFA0005167,333.0
2024-07-18,XP Investments,91711700,137.5
2024-07-18,Zayo,2024070008495,37521.85
2024-07-18,Zayo,2024070025292,14136.75
2024-07-18,Zayo,2024070041093,5658.47
2024-07-31,Bay Networks,8712,28872.0
2024-07-31,Baycrest (IDB),896-6-2024,19153.5
2024-07-31,Baycrest (IX),896-6-2024,66381.0
2024-07-31,Benesch,1043663,278.0
2024-07-31,BofAS Concentration Account,652655,616.24
2024-07-31,BofAS Concentration Account,653191,131442.76
2024-07-31,Bridgeview,TGS/NY/SIMP-CH/BLSTD/06/2024,14014.5
2024-07-31,Canaccord,202405,7172.5
2024-07-31,Canaccord,Opt Simplex Trading LLC 202406,6862.5
2024-07-31,Cowen,31700,5789.0
2024-07-31,Crafty,G60223,7358.07
2024-07-31,Dash,INV202406284,23828.56
2024-07-31,Fast Market Options,2423,2900.0
2024-07-31,Federal Reserve Bank of Chicago,2024308AUGUST,90121.47
2024-07-31,JB Drax Honore (UK),202403,64097.6
2024-07-31,JB Drax Honore (UK),202404,116654.49999999999
2024-07-31,JB Drax Honore (UK),202405,82501.5
2024-07-31,JB Drax Honore (UK),202406,68218.9
2024-07-31,Lakeshore Securities,0624-813758V,13110.0
2024-07-31,Magen,MAG2406USD/Simplex/7670,6000.0
2024-07-31,Magen,MAG2406USD/Simplex/7671,10649.02
2024-07-31,Magen,MAG2406USD/Simplex/7671,16188.0
2024-07-31,Matrix Executions (Consolidator-WS),6220624-3,26520.94
2024-07-31,Matrix Executions (Consolidator-WS),6220524-3,44301.3
2024-07-31,Matrix Executions (ht),6040624-1,33949.0
2024-07-31,Matrix Executions (qrx),6220624-4,22134.12
2024-07-31,Matrix Executions (schaer),8140624,4430.7
2024-07-31,MEMX,MD0002121,7180.0
2024-07-31,Nomura,214842,2825.0
2024-07-31,Nomura,214636,7200.0
2024-07-31,Office Revolution,20240723,2670.79
2024-07-31,Office Revolution,20240725,2875.16
2024-07-31,Quincy Data,QDU/2024/0531,64227.7
2024-07-31,RFA Securities,202406SIMP,13000.0
2024-07-31,RFA Securities,202405SIMP,1036.0
2024-07-31,Seaport Global,7489,350.0
2024-07-31,Seaport Global,7403,175.0
2024-07-31,Security Traders Association of Wisconsin,2024,2500.0
2024-07-31,Sodexo,317523,3122.22
2024-07-31,Sodexo,317525,3323.9
2024-07-31,SRT Securities (IX),INV0046235,22129.0
2024-07-31,StoneX (FL),DAL-SIMPLE0624,10303.5
2024-07-31,TJM,PT301-202406,5564.0
2024-07-31,TJM,WB067-202406,7217.25
2024-07-31,TJM,KC141-202406,17963.0
2024-07-31,TradeMas,2285,150.0
2024-07-31,UBS (IDB),202406,14877.0
2024-07-31,UBS Securities,UBSATS-ATSSMPX-0624,2569.28
2024-07-31,UBS Securities,UBSATS-ATSSIMP-0624,1663.15
2024-07-31,Virtu,1SETT001_06-2024,28460.62
2024-07-31,Williams Barber & Morel,181086,15087.47
2024-07-31,Wolverine (IX),WEXQ-1240-MAY-2024,3568.0
2024-07-31,Wolverine (IX),WEXQ-1240-JUN-2024,4001.5
2024-07-31,XFA (IX),XFA0005300,363.0
2024-07-31,XFA (IX),XFA0005177,12639.0
2024-07-31,XFA (IX),XFA0005253,47842.0
2024-08-16,Anova,9700,250504.1
2024-08-16,Axion,202407,717.02
2024-08-16,Barclays,1566615,171.17
2024-08-16,Barclays,1566617,440.11
2024-08-16,Barnes & Thornburg (Investments),3293333,55885.11
2024-08-16,BGC,BGC-Jul-2024-00001732,5917.5
2024-08-16,BGC (Mint),BGC-Jul-2024-00003120,5516.0
2024-08-16,Bloomberg,5608336403,38375.0
2024-08-16,Bloomberg,5608337907,21568.78
2024-08-16,BMO,M_BMO_SMPLXTRD_SMPLXTRD_24Jul31_USD_01,2234.0
2024-08-16,BNP Paribas,BNPP_Jul_2024_024_00,450.0
2024-08-16,CablePlus,1092924,3920.2
2024-08-16,Canaccord,Opt Simplex Trading LLC 202407,9137.5
2024-08-16,Cantor Fitzgerald,CFE-Jul-2024-000090,840.0
2024-08-16,CBOE,SIMP0724-AE,1100.0
2024-08-16,CBOE,SIMP0724-XE,1100.0
2024-08-16,CBOE,SIMP0724-YE,1100.0
2024-08-16,CBOE,SIMP0724-ZE,1100.0
2024-08-16,CBOE,SMPX0724-AE,43.6
2024-08-16,CBOE,SMPX0724-XE,70.85
2024-08-16,CBOE,SMPX0724-YE,43.6
2024-08-16,CBOE,SMPX0724-ZE,70.85
2024-08-16,CBOE,SMPX0724-MD,38785.64
2024-08-16,CBOE,SIMP0724-MD,123685.06
2024-08-16,CBOE,SIMH0724-MD,38265.0
2024-08-16,Chapdelaine,CE/36293U/ESO/0724,5087.5
2024-08-16,Chemical Personnel Search,21220-25/AD,54000.0
2024-08-16,CIBC World Markets,202407,1506.0
2024-08-16,Citigroup Global Markets,SPLX202407,1657.41
2024-08-16,Cloud9,33161,4746.31
2024-08-16,CME (holdings),CI-MD2246679,3870.0
2024-08-16,CME (Trading) Nikolai,CI-00158206,75.0
2024-08-16,Cowen,32068,5718.0
2024-08-16,Crafty,G60374,8324.12
2024-08-16,Crown Castle,1630416,22677.6
2024-08-16,Crown Castle,1610525,22665.06
2024-08-16,Dealerweb,909961,7250.0
2024-08-16,DevExperts,12538-MDD,2000.0
2024-08-16,Dinosaur,2024-108,450.0
2024-08-16,Dow Jones,40174834,14394.24
2024-08-16,Elix Derivatives,TGS/NY/SIMP-CH/ELIXD/07/2024,4172.5
2024-08-16,Equinix,100210589118,174256.47
2024-08-16,Evercore,202407,622.0
2024-08-16,FactSet,9KGH2408,2275.88
2024-08-16,Fitness Formula Club,202408,1105.0
2024-08-16,FOG Equities,202407SIMP,2955.44
2024-08-16,FOG Equities,202407SIMPABN,4430.03
2024-08-16,GFI,GFI-Jul-2024-00002093,3251.5
2024-08-16,GFI,GFI-Jul-2024-00003539,700.0
2024-08-16,Global Relay,SIN691508,109.0
2024-08-16,Goldman Sachs,115560GSCO0724USD1,5267.12
2024-08-16,GuavaTech,1-27655,1299.56
2024-08-16,Guggenheim,EQOP2024-449,1875.0
2024-08-16,Hamilton,202407SIM,1012.0
2024-08-16,Heidrick & Struggles,406356,183367.95
2024-08-16,ICAP,NE/36293U/ESO/0724,18976.25
2024-08-16,Intelligent Cross,SIMP202408,3176.62
2024-08-16,Interactive Brokers,57706,55388.26
2024-08-16,Interactive Brokers,57833,578135.79
2024-08-16,Investors Exchange,INV92167,3000.0
2024-08-16,Investors Exchange,INV92059,8000.0
